follower_id,following_id
2398,5796
2398,1415
2398,9447
2398,2832
2398,7923
2398,7350
2398,797
2399,8258
2399,4132
2399,2569
2399,5325
2399,4078
2399,3310
2399,8024
2399,8696
2399,2075
2400,7875
2400,8772
2400,4679
2400,1994
2400,2736
2400,7415
2400,8153
2401,1249
2401,1731
2401,1700
2401,2373
2401,715
2401,6130
2401,8085
2401,5078
2401,2870
2401,383
2402,4968
2402,8876
2402,15
2402,23
2402,3802
2402,6589
2403,6048
2403,1089
2403,7180
2403,144
2403,2900
2403,216
2403,2751
2404,3878
2404,2399
2404,2537
2404,2285
2404,8988
2404,6751
2405,7648
2405,3957
2405,1197
2405,9519
2406,1830
2406,9480
2406,7370
2406,5930
2406,4461
2406,6574
2406,7181
2406,4017
2406,5116
2406,350
2406,2751
2407,7520
2407,7604
2407,2454
2408,5640
2408,4854
2408,6042
2408,27
2408,9148
2408,8029
2409,6720
2409,933
2409,7208
2409,2507
2409,495
2409,3695
2410,4352
2410,7714
2410,3014
2410,400
2410,53
2410,6585
2410,7163
2410,413
2411,906
2411,2595
2412,2752
2412,5298
2413,1794
2413,3053
2413,7038
2413,1631
2414,8706
2414,4034
2414,1475
2414,4132
2414,4592
2414,4178
2414,6904
2414,1626
2415,9091
2415,8774
2415,3816
2415,172
2415,5105
2415,2615
2415,1303
2416,2340
2416,4937
2416,6605
2416,9777
2416,6453
2417,3975
2417,3337
2417,3497
2417,1513
2417,8140
2417,3924
2417,3420
2418,5476
2418,773
2418,6761
2418,48
2418,8018
2418,2011
2419,6899
2419,7349
2419,5687
2419,1658
2419,9917
2420,6560
2420,7747
2420,2277
2420,2876
2420,7756
2420,4026
2420,6172
2421,2520
2421,8603
2421,3111
2422,4605
2422,419
2422,7621
2422,5702
2422,5255
2422,1959
2422,6918
2422,7181
2422,4240
2422,8529
2422,2205
2422,5375
2423,6852
2423,8164
2423,2953
2423,3307
2423,9068
2423,1389
2423,6479
2423,9080
2423,8223
2424,5889
2424,9317
2424,7239
2424,8423
2424,7595
2424,6957
2425,8257
2425,8547
2425,9799
2425,2543
2426,6403
2426,12
2426,6999
2426,6455
2427,6656
2427,8835
2427,4548
2427,7338
2427,5198
2427,7197
2428,7235
2428,9451
2428,5485
2428,174
2428,6735
2428,338
2428,1845
2428,6966
2428,2870
2428,1278
2429,1121
2429,710
2429,7562
2429,8271
2429,1845
2429,6009
2429,927
2430,2049
2430,4742
2430,2157
2430,8045
2430,6960
2430,8145
2431,8288
2431,5574
2431,8395
2431,3309
2431,4596
2432,7777
2432,5198
2432,7719
2433,6488
2433,4092
2433,3552
2433,4158
2434,2505
2434,8433
2434,5428
2434,3002
2434,509
2434,7134
2434,3551
2436,6823
2436,4268
2436,8500
2436,9592
2436,8350
2437,376
2437,1320
2437,6701
2437,6925
2437,4270
2437,8176
2437,7698
2437,7635
2437,7826
2437,4600
2437,7454
2438,2308
2438,8230
2439,4576
2439,547
2439,2275
2439,4068
2439,7099
2439,8709
2439,7976
2439,1973
2439,6488
2439,6075
2439,4605
2440,7564
2440,6132
2440,5909
2440,3543
2440,5561
2440,2973
2441,8913
2441,8818
2442,9953
2442,3994
2442,2180
2442,9982
2443,1639
2443,5518
2443,6551
2443,8568
2443,1851
2443,4223
2444,3353
2445,7591
2445,2536
2445,6826
2445,9227
2445,7471
2445,2033
2445,3858
2445,9301
2445,2613
2445,927
2445,5087
2446,3017
2446,427
2446,7059
2446,1716
2446,694
2446,3961
2446,1918
2447,4608
2447,7593
2447,1658
2447,9867
2448,5123
2448,8707
2448,649
2448,19
2448,2486
2448,5657
2449,263
2449,7196
2449,6349
2449,9201
2449,8018
2449,2676
2449,5462
2449,8380
2449,7486
2450,6592
2450,1888
2450,6499
2450,3779
2450,5035
2450,3441
2450,817
2450,1619
2450,4276
2450,220
2450,7775
2451,2560
2451,4066
2451,6531
2451,1060
2451,9251
2451,4454
2451,4391
2451,6760
2451,486
2451,7278
2451,5489
2451,3061
2451,7288
2451,5722
2452,4320
2452,8423
2452,8108
2452,2673
2452,2678
2452,1209
2453,6400
2453,9635
2453,5099
2453,9548
2453,1708
2453,6414
2453,2288
2453,4499
2453,7449
2453,9469
2454,4672
2454,3012
2454,5163
2454,2828
2454,9262
2454,1935
2454,8336
2454,7832
2454,7131
2454,1693
2455,5509
2455,4841
2455,3917
2455,2320
2455,8275
2455,6107
2456,2497
2456,2403
2456,4517
2456,2794
2456,5515
2456,525
2456,9038
2456,8463
2456,7921
2457,66
2457,4003
2457,6888
2457,5580
2457,1612
2457,8476
2457,9244
2457,8254
2458,4192
2458,5252
2458,8839
2459,6661
2459,7724
2459,2285
2459,4756
2459,5622
2460,6992
2460,8841
2460,6085
2461,2896
2461,4306
2461,5970
2461,1173
2461,8122
2461,1340
2462,576
2462,1341
2462,5013
2462,2151
2463,8897
2463,1121
2463,4771
2463,8548
2463,7076
2463,6980
2463,6730
2463,1809
2463,7538
2463,50
2463,9556
2464,7744
2464,8495
2465,8778
2465,7117
2465,6096
2465,4563
2465,9141
2465,1463
2465,8601
2466,3300
2466,494
2466,8215
2466,8057
2466,7834
2466,6140
2466,4863
2467,8708
2467,4590
2467,3599
2467,2448
2467,8561
2467,4406
2467,2426
2467,2172
2468,1505
2468,5700
2468,7589
2468,5835
2468,1330
2468,8498
2468,8535
2468,8954
2468,8763
2469,9751
2469,2536
2469,4461
2469,463
2469,2868
2469,662
2469,3479
2469,2106
2469,95
2470,9217
2470,6754
2470,5860
2470,2746
2470,8571
2471,3601
2471,4061
2471,25
2472,7907
2472,5444
2472,2341
2472,3911
2472,1867
2472,4766
2472,3533
2472,942
2472,5740
2472,2640
2472,8087
2472,2706
2472,6514
2472,6996
2472,7063
2472,5214
2473,355
2473,395
2473,1616
2473,755
2473,4916
2473,4661
2473,5912
2473,125
2474,2169
2474,5780
2475,4058
2475,2957
2476,3538
2476,34
2476,3534
2476,3431
2477,2753
2477,2882
2477,7334
2477,3689
2477,5171
2477,405
2477,4473
2477,6749
2478,6496
2478,7460
2479,5529
2479,5388
2479,7951
2480,485
2480,3914
2480,7499
2480,5487
2480,3737
2480,1946
2480,443
2481,9701
2481,5354
2481,6701
2481,8054
2481,8986
2482,4966
2482,3537
2482,9010
2482,1081
2482,7707
2483,5978
2483,9167
2484,137
2484,5100
2484,1689
2484,6750
2484,8575
2485,6438
2485,8719
2485,4720
2485,6706
2485,6168
2485,8985
2486,6944
2486,356
2486,5572
2486,876
2486,7826
2486,7954
2486,1234
2486,5237
2486,56
2486,5403
2487,8317
2488,8433
2488,2435
2488,2119
2489,2976
2489,7554
2489,3175
2489,2184
2489,14
2489,7671
2489,1116
2490,4504
2490,5529
2491,4376
2491,665
2491,194
2491,806
2492,6240
2492,421
2493,2457
2493,6485
2494,6663
2495,3161
2495,8019
2495,6803
2496,3616
2496,5122
2496,5188
2496,5257
2496,1580
2496,7791
2496,6517
2496,5566
2497,4929
2497,5350
2497,6760
2497,9033
2497,8760
2497,409
2498,897
2498,9123
2498,7235
2498,7974
2498,6345
2498,5547
2498,9231
2498,7762
2498,1363
2498,4470
2498,5277
2498,7870
2498,8671
2499,1348
2499,5190
2499,3822
2499,2127
2499,1043
2499,8470
2499,5110
2501,5985
2501,6211
2501,2182
2501,72
2501,2894
2501,5038
2501,1373
2502,5404
2502,7365
2503,5571
2503,4361
2503,1230
2503,3984
2503,6706
2503,2932
2503,7421
2504,1764
2504,4997
2504,5100
2504,3246
2504,8373
2504,6678
2505,4617
2505,5740
2505,6975
2505,3463
2507,7472
2507,1202
2507,8845
2507,1662
2508,3145
2508,5965
2508,4241
2508,4467
2508,9268
2508,9301
2508,8281
2509,8705
2509,2562
2509,3974
2509,8558
2509,3471
2509,4431
2509,1588
2510,7360
2510,1827
2510,1732
2510,6981
2510,362
2510,4075
2511,3049
2512,7522
2512,5355
2512,5037
2512,6991
2512,6999
2513,6561
2513,4805
2513,5614
2513,3795
2513,3640
2514,9941
2514,1418
2514,189
2514,2143
2515,1792
2515,2303
2515,1163
2515,6029
2515,7839
2515,8503
2515,8220
2515,735
2516,993
2516,7842
2516,3494
2517,2404
2517,2695
2517,4872
2517,2423
2517,4187
2517,1310
2518,164
2518,5133
2518,6454
2518,7415
2518,5691
2518,8286
2519,7684
2520,5107
2521,4161
2521,7364
2521,4235
2521,1395
2521,2419
2521,2518
2522,3107
2522,5603
2522,1096
2522,8968
2522,1326
2522,9883
2523,6785
2523,4931
2523,2699
2523,1901
2523,8270
2523,6509
2523,912
2523,5295
2523,3674
2525,5326
2525,6353
2525,5142
2525,6268
2525,2206
2526,3104
2526,773
2526,1894
2526,6247
2526,8592
2526,2686
2526,4095
2527,6457
2528,5602
2528,8356
2528,5639
2528,3112
2528,3658
2528,3601
2528,8721
2528,6449
2528,8983
2528,6393
2528,2462
2528,1399
2529,4130
2529,1477
2529,4327
2529,8136
2529,2602
2529,5226
2529,6445
2529,2609
2529,3412
2529,6581
2530,2881
2530,5220
2530,8641
2530,6711
2531,3298
2531,196
2531,8616
2531,4301
2531,1933
2531,1645
2531,561
2531,4370
2531,9268
2531,824
2532,449
2532,8226
2532,2402
2532,4515
2532,5573
2532,9604
2532,3845
2532,7020
2532,401
2532,2070
2532,8919
2532,4312
2532,9563
2532,3165
2533,8687
2534,7972
2534,4168
2534,5876
2534,2775
2534,6617
2534,3001
2534,5950
2535,801
2535,3394
2535,3371
2535,6484
2535,117
2535,3100
2535,9631
2536,8544
2536,3139
2536,1731
2536,5061
2536,2630
2536,5383
2536,681
2536,3123
2536,4469
2536,1593
2536,2622
2536,2623
2537,1633
2537,6561
2537,5703
2537,5899
2537,9617
2537,1683
2537,2844
2538,2169
2538,3490
2538,3993
2539,3776
2539,4677
2539,7781
2539,6321
2539,1525
2539,9498
2540,6802
2540,3183
2540,518
2540,7058
2541,9987
2541,3971
2541,2725
2541,6502
2541,9265
2541,9147
2543,1128
2543,3746
2543,3101
2544,7394
2544,9123
2544,8327
2544,1001
2544,6826
2544,3787
2544,786
2544,1235
2544,1270
2544,6747
2544,8254
2545,8060
2545,3939
2545,9100
2546,9250
2546,8329
2546,5577
2546,9739
2546,6319
2546,6169
2546,4734
2547,2096
2547,2112
2547,5699
2547,7054
2548,8640
2548,2360
2548,4136
2548,3608
2548,7818
2548,4280
2549,3755
2550,792
2550,1297
2550,6243
2550,8582
2551,2234
2552,1185
2552,9893
2552,7623
2552,9384
2552,6807
2552,2065
2552,7986
2552,2453
2552,1303
2553,4952
2554,5411
2554,6311
2554,616
2554,5790
2554,9357
2554,3666
2554,7673
2554,1854
2554,159
2555,6723
2555,7747
2555,2983
2555,5672
2555,3627
2555,7468
2555,748
2555,6414
2555,8850
2555,4499
2555,9784
2555,5625
2555,3482
2556,4675
2556,9539
2556,2097
2556,9011
2556,3540
2557,6401
2557,5718
2557,5527
2558,145
2558,2754
2558,507
2558,3398
2559,7289
2560,4577
2560,4581
2560,711
2560,7672
2560,7346
2560,9910
2560,4246
2560,6616
2560,735
2561,5152
2561,2392
2561,5130
2561,7917
2561,3118
2561,3153
2561,2296
2561,4217
2561,956
2562,7719
2562,6346
2562,8138
2562,7436
2562,8525
2562,1805
2562,7727
2562,1386
2562,8717
2562,7608
2562,1789
2563,4329
2563,2957
2563,1142
2563,767
2564,8064
2564,7297
2564,9735
2564,8298
2564,8588
2564,47
2564,1842
2564,8313
2564,4730
2564,5979
2565,3431
2565,7464
2565,2731
2565,8015
2565,2293
2566,4002
2566,6947
2566,351
2566,3499
2566,1554
2566,2904
2566,6744
2566,57
2566,5563
2566,4958
2566,6463
2567,9667
2567,9636
2567,36
2567,8590
2567,1464
2567,1401
2567,2876
2568,736
2568,2883
2568,8842
2568,7307
2568,6094
2568,367
2568,7636
2568,3733
2568,537
2568,6941
2569,1536
2569,7110
2569,3435
2569,3986
2569,319
2570,2855
2570,8264
2570,9449
2570,553
2570,1742
2571,4320
2571,768
2571,5985
2571,1221
2571,1961
2571,3123
2571,6234
2571,8923
2572,8034
2572,3970
2572,2598
2572,3179
2572,811
2572,9421
2572,5584
2572,3955
2572,3733
2572,2554
2572,603
2573,7658
2573,2286
2573,782
2573,3536
2573,1910
2573,956
2574,581
2574,4905
2574,8267
2574,473
2574,139
2574,1165
2574,9943
2574,7161
2575,4000
2575,7970
2575,7046
2575,9415
2575,1516
2575,3660
2575,6513
2575,3572
2575,6777
2575,8794
2575,2908
2576,1891
2576,6565
2576,2469
2576,7495
2576,9515
2576,7757
2576,6094
2576,878
2576,5008
2576,6552
2576,8122
2577,7976
2577,5026
2577,7390
2578,1326
2578,6137
2578,1358
2579,4688
2579,913
2579,1680
2579,8437
2580,6464
2580,8225
2580,333
2580,3118
2580,6197
2580,2045
2581,5504
2581,6705
2581,3090
2581,9298
2581,217
2582,5698
2582,3826
2583,5317
2583,9200
2583,4305
2583,2258
2583,2653
2583,1310
2584,7586
2584,8167
2584,7544
2584,7547
2584,5533
2585,4547
2585,8622
2585,2418
2585,786
2585,2581
2585,5496
2585,7294
2586,1544
2586,3225
2586,1834
2586,4548
2587,4616
2587,4209
2587,9642
2587,8019
2588,8674
2588,6309
2588,6822
2588,8232
2588,9744
2588,4336
2588,4722
2588,5459
2588,8277
2588,62
2589,2371
2589,8644
2589,7622
2589,9964
2589,7632
2589,209
2589,6711
2589,2077
2589,4479
2590,7904
2590,2349
2590,687
2590,5809
2590,7347
2590,6331
2590,3260
2591,3088
2591,3733
2592,4257
2592,3239
2592,843
2592,9647
2592,1139
2592,3828
2592,4374
2592,5047
2592,9560
2592,8827
2592,735
2593,2885
2593,2827
2593,528
2593,3123
2593,8564
2593,3967
2594,561
2594,9259
2595,7737
2595,7222
2596,6473
2596,82
2596,8907
2597,40
2597,7627
2597,1086
2597,3615
2598,5065
2598,6522
2598,5148
2598,5758
2599,5058
2599,259
2600,1883
2600,7926
2601,3304
2601,4363
2601,687
2601,8336
2601,5300
2601,2837
2601,8184
2601,5913
2601,7324
2601,2077
2602,7596
2602,2853
2602,8166
2602,1711
2603,2114
2603,163
2603,743
2603,2027
2603,2610
2603,4185
2603,6426
2603,8284
2603,5407
2604,9131
2604,3901
2605,9764
2605,4806
2605,7656
2605,9197
2605,8238
2605,1325
2605,5518
2605,1463
2605,3449
2606,392
2606,9800
2606,980
2606,2613
2606,2327
2606,7194
2606,2235
2607,2716
2607,1319
2608,1890
2608,7203
2608,7394
2608,1061
2608,168
2608,5322
2608,9901
2608,1935
2608,2417
2608,4499
2608,8121
2608,4766
2610,2581
2610,4527
2611,5861
2611,5094
2611,2759
2611,6727
2611,1642
2611,1867
2611,2321
2611,54
2611,2457
2612,2436
2612,6245
2612,9673
2612,2892
2612,5399
2612,9784
2613,1248
2613,7490
2613,2627
2613,4100
2613,7783
2613,8937
2613,2956
2613,5458
2613,8822
2613,9178
2613,6143
2614,5764
2614,2054
2614,6503
2614,8455
2614,4905
2614,5495
2614,6716
2615,6273
2615,2856
2615,8585
2615,6318
2615,6095
2615,8981
2615,6231
2615,6647
2615,728
2615,9241
2615,1915
2615,5404
2615,1399
2616,1507
2616,6211
2616,1078
2616,5817
2616,4634
2618,162
2618,6436
2618,6980
2618,1702
2618,6699
2618,6672
2618,7410
2618,6040
2618,3294
2619,992
2619,1125
2619,7532
2619,7315
2619,6581
2619,989
2620,743
2620,3604
2620,7958
2620,3927
2621,3041
2621,1640
2621,8107
2621,877
2621,1935
2621,3384
2622,1792
2622,8802
2622,1347
2622,7780
2622,2213
2622,2105
2624,2343
2624,8691
2624,5492
2624,2263
2624,7707
2625,7137
2625,7972
2625,1936
2625,6108
2625,4157
2625,8671
2626,1127
2626,2440
2626,7577
2626,7787
2626,4010
2626,4685
2626,9902
2626,2610
2626,8372
2626,8661
2626,7673
2627,7752
2627,4546
2627,4478
2627,2502
2628,3353
2628,8475
2628,8659
2628,8095
2630,8896
2630,5760
2630,6082
2630,7459
2630,6184
2630,8856
2630,9722
2631,1704
2631,2481
2631,5897
2631,1696
2632,8914
2632,5797
2633,7488
2633,6728
2633,9321
2633,7240
2633,3510
2633,6326
2633,3259
2633,7965
2634,761
2634,1406
2635,2369
2635,6020
2635,181
2635,1530
2635,1468
2635,9855
2636,1602
2636,8938
2636,4205
2636,5521
2636,1363
2637,6021
2637,3594
2637,1868
2637,9613
2637,1144
2637,8703
2638,6400
2638,7712
2638,5031
2638,1258
2638,2903
2638,6999
2638,5655
2638,4825
2638,8127
2639,3012
2639,4485
2639,6718
2639,4618
2639,9886
2640,519
2640,8455
2640,1161
2640,7253
2640,5209
2640,4731
2640,6268
2641,6855
2641,2025
2641,7150
2641,9007
2641,1008
2641,2932
2641,7957
2641,4598
2642,452
2642,9291
2642,8619
2642,3758
2642,2448
2642,3571
2642,9942
2642,1913
2642,7103
2643,152
2643,9057
2643,5410
2643,525
2644,4864
2644,6720
2644,4322
2644,9107
2644,7384
2644,1657
2644,2170
2644,4222
2644,7135
2645,7809
2645,2316
2645,2541
2645,1807
2645,9906
2645,3637
2645,1719
2646,8615
2646,5512
2646,7500
2646,3853
2646,114
2646,5141
2646,4378
2646,1630
2646,5855
2647,8929
2647,2690
2647,116
2647,6806
2647,8378
2648,6183
2648,2169
2648,698
2648,8155
2648,6207
2649,99
2649,1611
2649,8084
2649,5269
2649,6517
2649,567
2649,3641
2649,6398
2650,2313
2651,9442
2651,7476
2652,9853
2652,4902
2652,6061
2652,719
2652,3664
2652,4663
2652,1656
2652,7707
2652,3101
2653,6055
2653,7146
2653,8875
2653,1996
2653,788
2653,1302
2653,4859
2654,7826
2654,3500
2655,1930
2655,356
2656,6626
2656,4445
2656,6290
2657,7424
2657,7619
2657,3149
2657,7182
2657,4625
2657,4499
2657,6195
2657,5758
2658,2487
2658,1347
2658,9339
2658,5727
2659,2465
2659,2471
2659,8238
2659,3346
2659,6746
2660,9667
2660,1543
2660,4839
2660,4487
2660,3831
2660,4143
2660,6768
2660,1054
2660,920
2660,4667
2660,4541
2660,2718
2660,7711
2661,1033
2662,1882
2663,7616
2663,228
2663,2244
2663,3846
2663,2694
2663,4776
2663,4329
2663,9353
2663,9388
2663,7377
2663,2806
2663,1048
2663,6649
2664,7427
2664,4579
2664,6117
2664,2066
2664,7188
2664,9751
2665,546
2665,3683
2665,2311
2665,1735
2665,9737
2665,364
2665,8879
2665,9265
2665,8755
2665,4984
2665,5048
2665,4511
2666,2944
2666,2779
2666,7005
2667,5888
2667,8355
2667,4377
2667,986
2667,7133
2668,4400
2668,8036
2668,4341
2668,4132
2669,1353
2669,43
2669,1427
2669,1404
2670,7584
2670,6625
2670,8776
2670,5616
2670,9810
2670,3678
2671,8736
2671,6802
2671,6195
2671,3381
2671,632
2671,9721
2671,8251
2671,2108
2671,9215
2672,3427
2672,6022
2672,2440
2672,6506
2672,9759
2672,9005
2672,983
2672,2996
2672,2004
2672,6164
2672,1686
2672,3766
2672,5526
2672,4311
2672,7643
2672,5469
2672,9919
2673,8760
2673,8361
2673,422
2673,6326
2674,4988
2674,8936
2674,7530
2674,5803
2674,9004
2674,7310
2674,3441
2674,5553
2674,8563
2674,8476
2674,6358
2674,6108
2674,1086
2675,5536
2675,3361
2675,9698
2675,6432
2675,9670
2675,1299
2675,2937
2676,3281
2676,2025
2676,614
2676,6023
2677,4526
2677,3028
2677,1812
2677,8470
2677,9398
2678,2592
2678,6274
2678,1892
2678,805
2678,2425
2678,781
2678,4813
2678,6094
2678,8592
2678,7088
2678,2038
2678,9497
2678,8731
2679,39
2679,6187
2679,2668
2679,5842
2679,2548
2679,1814
2679,1337
2680,2274
2680,547
2680,4258
2680,326
2680,7241
2680,5929
2680,2872
2681,7917
2681,6261
2682,7357
2682,494
2682,7879
2683,4354
2683,7011
2683,7339
2683,2059
2683,3824
2683,341
2683,7031
2683,4924
2683,1630
2684,6629
2684,7847
2684,2184
2684,3057
2684,913
2684,6198
2684,8184
2685,866
2685,1123
2685,3652
2685,8229
2685,8873
2685,170
2685,5833
2685,177
2685,6839
2685,7736
2685,1113
2686,807
2686,6845
2686,1311
2687,135
2687,9904
2687,7505
2687,1780
2687,956
2688,8773
2688,5453
2688,1165
2688,3702
2688,3002
2689,611
2689,6860
2689,8332
2689,5363
2689,1270
2690,7760
2690,6236
2691,6635
2691,4336
2691,1496
2691,6393
2691,5659
2691,4606
2692,6481
2692,4337
2693,8795
2693,8355
2694,4769
2694,9040
2694,1744
2694,4789
2694,6909
2695,1455
2695,1119
2696,1188
2696,1786
2696,5126
2696,6921
2696,1295
2696,7443
2696,5876
2696,5621
2696,2387
2696,2008
2696,7162
2696,8123
2697,2725
2697,7355
2697,654
2697,2936
2697,2267
2697,6622
2698,6685
2698,4674
2698,3140
2698,9386
2698,9970
2698,9686
2698,7513
2698,4986
2698,2041
2698,5631
2699,1352
2699,7448
2699,1779
2699,5555
2700,9985
2700,3301
2700,8647
2700,6255
2700,3697
2700,3732
2700,4377
2700,4831
2701,806
2701,977
2701,4788
2701,5014
2702,6272
2703,2272
2703,2625
2703,1518
2703,8815
2703,4562
2703,7573
2703,9755
2703,2078
2703,6239
2704,6788
2704,8101
2704,9354
2704,5868
2704,8076
2704,8783
2704,4694
2704,2487
2705,8504
2705,326
2705,652
2705,3153
2705,6963
2705,5528
2707,8995
2707,1260
2707,6188
2707,5108
2707,2741
2707,5910
2707,7575
2707,575
2708,4422
2708,3368
2708,5546
2708,6379
2708,6096
2708,860
2708,9887
2709,3617
2709,3138
2709,337
2709,3316
2709,3060
2709,1718
2709,6455
2709,2876
2709,5439
2710,6892
2710,3846
2711,6193
2711,8867
2711,8587
2711,427
2712,8201
2713,8419
2713,6599
2713,5644
2713,7056
2713,4689
2713,83
2713,8666
2713,3932
2714,881
2714,1919
2714,3173
2714,5037
2715,4711
2715,3304
2715,2123
2715,1680
2715,9657
2715,9119
2716,1120
2716,2312
2716,6020
2716,2782
2717,6912
2717,3801
2717,7163
2717,8182
2718,7489
2718,9992
2718,4624
2718,5080
2718,9082
2719,2054
2719,5575
2719,1514
2719,8268
2719,1392
2719,3829
2720,5289
2720,8295
2721,1177
2721,2246
2721,9630
2722,1733
2722,620
2722,5366
2722,1113
2722,123
2723,5315
2723,8742
2723,9064
2723,3576
2723,3151
2723,3920
2723,8912
2723,6776
2723,8831
2724,6177
2724,6019
2724,5445
2724,3417
2724,3689
2724,4304
2724,8180
2724,3350
2724,3225
2724,4159
2725,9767
2725,882
2725,2742
2725,2647
2725,1176
2725,729
2725,8031
2726,2208
2726,3105
2726,77
2726,925
2726,4467
2726,7770
2726,8125
2726,2970
2726,3935
2727,4131
2727,4134
2727,619
2727,1261
2727,8686
2727,6831
2727,8247
2727,4634
2727,6395
2728,3041
2728,4968
2728,1649
2728,3957
2728,4601
2728,8764
2728,2973
2729,8068
2729,7177
2729,941
2729,4183
2729,1820
2730,3426
2730,332
2730,2935
2730,5680
2730,241
2730,8436
2730,3892
2730,8023
2731,4740
2731,6893
2731,3413
2731,5112
2731,9307
2731,1214
2732,509
2732,962
2732,35
2732,2131
2732,4791
2732,7229
2733,635
2733,8579
2734,9541
2734,5388
2734,5522
2734,9525
2734,1494
2734,3965
2735,2385
2735,5978
2735,7301
2735,1438
2736,2306
2736,6755
2736,5125
2736,5749
2736,5720
2736,991
2737,5954
2737,5227
2737,396
2737,8691
2737,3516
2738,9441
2738,8227
2738,776
2738,2606
2738,2643
2738,2740
2738,9942
2738,4822
2738,1083
2738,1887
2739,9834
2739,625
2739,9236
2739,1556
2739,4886
2740,5401
2741,5232
2741,1194
2741,294
2742,450
2742,8988
2743,6723
2743,8198
2743,6569
2743,658
2743,7028
2743,6648
2743,5083
2744,4901
2744,3814
2745,6048
2745,6083
2745,3238
2745,5963
2745,5931
2745,7563
2745,7183
2745,785
2745,6840
2745,9177
2745,5982
2746,8607
2746,8023
2746,9038
2746,7175
2747,5361
2748,3748
2748,2314
2748,7661
2748,2158
2748,6382
2748,2865
2748,9809
2748,29
2748,7094
2748,8471
2748,253
2748,6846
2749,3432
2749,5943
2750,6797
2750,4210
2750,2613
2750,8504
2750,2459
2751,8544
2751,9793
2751,6081
2751,3970
2751,2245
2751,7302
2751,967
2751,1032
2751,6889
2751,746
2751,1071
2751,1718
2752,1064
2752,7218
2752,5107
2753,7398
2754,7535
2755,2945
2755,6660
2755,6309
2755,455
2755,9162
2755,2668
2755,2032
2755,177
2755,305
2755,2099
2755,1048
2755,8187
2756,1252
2756,2854
2756,2154
2756,2260
2756,4566
2757,3298
2757,7
2757,4811
2757,791
2757,3120
2757,5941
2757,3447
2757,4505
2757,1916
2758,9669
2758,5510
2758,5287
2758,8201
2758,3678
2758,2096
2758,3378
2758,1267
2758,2266
2758,6716
2758,2974
2759,6180
2759,8422
2759,4168
2759,8744
2759,6731
2759,9867
2759,2705
2759,7350
2760,8514
2760,4709
2760,1929
2760,2189
2760,2005
2760,5143
2760,8318
2760,4190
2762,1122
2762,2434
2762,1031
2762,6825
2762,5099
2762,7086
2762,7710
2763,6593
2763,9729
2763,1820
2763,5101
2763,7283
2763,7124
2763,6196
2763,1724
2764,3072
2764,5057
2764,3809
2764,3405
2764,3440
2764,3474
2765,1883
2765,4499
2766,8761
2766,2211
2766,6695
2766,7119
2767,3907
2767,8835
2767,6437
2767,8807
2767,7469
2767,569
2767,7291
2768,3938
2768,2062
2768,5042
2768,7412
2768,6232
2768,6393
2768,318
2768,6367
2769,880
2769,1884
2769,2887
2770,2745
2771,4856
2771,6236
2771,1573
2771,8503
2773,7969
2773,5675
2773,1907
2773,9173
2773,4341
2773,3007
2773,6269
2773,1151
2774,1697
2774,5121
2774,4644
2774,1060
2774,9237
2774,855
2774,2236
2774,8542
2774,4511
2775,6273
2775,2081
2775,5828
2775,8549
2775,1222
2775,1929
2775,3917
2775,7632
2775,5269
2776,1281
2776,2853
2776,1190
2776,7910
2776,7958
2777,5848
2777,4769
2778,7720
2778,3049
2778,6955
2778,3083
2778,2293
2778,343
2778,857
2778,1850
2778,5180
2778,4830
2779,8544
2779,6644
2779,734
2780,9121
2780,3335
2780,8940
2780,1234
2780,1592
2780,7611
2781,2592
2781,1063
2781,1643
2781,171
2781,4653
2781,6289
2781,444
2781,7356
2781,5405
2782,4356
2782,424
2782,5833
2782,1624
2782,2226
2782,9555
2782,8052
2782,6357
2782,214
2782,5176
2783,7228
2783,2557
2783,5495
2784,9953
2784,7650
2784,5134
2784,3247
2784,2354
2784,2483
2784,6518
2784,3064
2784,5753
2784,92
2785,7907
2785,5161
2785,1996
2785,5261
2785,7028
2785,3349
2785,4950
2786,3747
2786,9099
2786,7374
2786,8947
2786,9789
2787,5184
2787,8775
2787,3289
2787,6139
2787,4606
2788,7522
2788,9596
2789,8855
2790,9030
2790,8335
2790,9264
2790,6994
2790,6420
2790,5175
2790,4089
2791,718
2791,1489
2791,8981
2791,3413
2791,3125
2791,6584
2791,7483
2791,5183
2792,6308
2792,72
2792,3662
2792,6005
2792,4437
2792,3288
2792,8249
2792,61
2793,556
2793,3701
2794,1089
2794,8769
2794,293
2794,2598
2794,7114
2794,1162
2794,1132
2794,7115
2794,3089
2794,178
2794,1747
2794,3254
2795,8704
2795,9892
2795,522
2795,1291
2795,4460
2795,8748
2795,7503
2795,591
2795,2033
2795,7791
2795,4473
2795,2396
2796,3330
2796,679
2796,5416
2796,2122
2796,77
2796,1395
2796,7380
2796,1686
2796,4218
2796,4255
2797,4832
2797,3588
2797,8444
2797,7951
2798,1571
2798,8196
2798,453
2798,198
2798,5638
2798,4778
2798,7660
2798,3183
2798,2396
2798,253
2799,3335
2799,4552
2799,6029
2799,4879
2799,9811
2799,1239
2799,4891
2800,6192
2800,245
2801,5221
2801,2737
2801,5522
2801,1589
2801,7935
2802,7602
2802,333
2802,2381
2802,895
2803,3136
2803,8354
2803,4515
2803,6020
2803,1925
2803,3269
2803,7273
2803,4489
