user_id,event_id,signal_type,rating,label,implicit_label,signal_weight,timestamp,organizer_is_followed
1620,1331,leave,,0,-1,-1.5,2023-04-24 12:46:33.267271,0
9162,1331,join_rated,4.0,1,1,3.0,2023-04-24 12:47:27.403268,0
1003,1331,join_no_rate,,1,1,1.0,2023-04-24 12:47:30.702150,0
8720,1331,join_rated,4.0,1,1,3.0,2023-04-24 12:47:51.299922,0
5629,1331,join_rated,4.0,1,1,3.0,2023-04-24 12:48:11.010706,0
7547,306,join_rated,2.0,0,1,2.0,2023-04-24 12:48:29.539232,0
8586,1331,join_rated,3.0,1,1,3.0,2023-04-24 12:48:42.380361,0
2117,1331,join_rated,2.0,0,1,2.0,2023-04-24 12:49:25.538966,0
1451,1331,join_rated,4.0,1,1,3.0,2023-04-24 12:49:28.906781,0
4719,306,join_rated,2.0,0,1,2.0,2023-04-24 12:49:30.789803,0
8795,1331,join_rated,4.0,1,1,3.0,2023-04-24 12:49:32.451297,0
7907,1331,join_rated,4.0,1,1,3.0,2023-04-24 12:50:22.387527,0
3587,1331,join_rated,1.0,0,1,2.0,2023-04-24 12:51:29.594949,0
8696,306,join_rated,2.0,0,1,2.0,2023-04-24 12:51:33.915062,0
1930,1331,join_no_rate,,1,1,1.0,2023-04-24 12:52:25.862891,0
3534,1331,join_rated,3.0,1,1,3.0,2023-04-24 12:54:24.018556,0
3895,1331,join_no_rate,,1,1,1.0,2023-04-24 12:54:28.734787,0
6938,1331,join_no_rate,,1,1,1.0,2023-04-24 12:54:33.303372,0
7628,1331,join_no_rate,,1,1,1.0,2023-04-24 12:57:47.659064,0
3489,1331,join_no_rate,,1,1,1.0,2023-04-24 12:57:47.967640,0
7444,1331,join_rated,2.0,0,1,2.0,2023-04-24 12:58:21.873655,0
4651,1331,join_no_rate,,1,1,1.0,2023-04-24 12:59:24.218462,0
2704,1331,join_rated,3.0,1,1,3.0,2023-04-24 13:00:49.461445,0
2793,1331,leave,,0,-1,-1.5,2023-04-24 13:02:34.161744,0
6726,1331,join_no_rate,,1,1,1.0,2023-04-24 13:02:51.783003,0
3485,1331,join_no_rate,,1,1,1.0,2023-04-24 13:03:26.172335,0
9001,1331,leave,,0,-1,-1.5,2023-04-24 13:03:27.819375,0
62,1331,join_rated,4.0,1,1,3.0,2023-04-24 13:03:31.147863,0
8476,1331,join_rated,4.0,1,1,3.0,2023-04-24 13:03:34.602193,0
1923,1331,join_rated,2.0,0,1,2.0,2023-04-24 13:04:21.554721,0
4971,1331,join_no_rate,,1,1,1.0,2023-04-24 13:05:26.907651,0
7483,1331,join_rated,4.0,1,1,3.0,2023-04-24 13:05:27.209767,0
2973,1331,join_rated,4.0,1,1,3.0,2023-04-24 13:06:17.144037,0
6051,1331,join_no_rate,,1,1,1.0,2023-04-24 13:09:08.544062,0
7747,1331,join_no_rate,,1,1,1.0,2023-04-24 13:10:20.232099,0
3117,1331,join_rated,4.0,1,1,3.0,2023-04-24 13:10:40.810053,0
5337,1331,join_rated,4.0,1,1,3.0,2023-04-24 13:12:05.190784,0
6536,1331,join_rated,3.0,1,1,3.0,2023-04-24 13:14:14.346775,0
2695,1331,join_rated,2.0,0,1,2.0,2023-04-24 13:14:58.647429,0
166,1331,join_rated,4.0,1,1,3.0,2023-04-24 13:18:22.733279,0
8555,1331,join_rated,2.0,0,1,2.0,2023-04-24 13:20:31.026275,0
1684,1331,join_rated,2.0,0,1,2.0,2023-04-24 13:20:51.680530,0
7402,1331,join_rated,2.0,0,1,2.0,2023-04-24 13:22:09.730740,0
7900,1331,join_rated,3.0,1,1,3.0,2023-04-24 13:22:10.557575,0
8984,1331,join_no_rate,,1,1,1.0,2023-04-24 13:24:55.132138,0
4700,1331,leave,,0,-1,-1.5,2023-04-24 13:24:56.354131,0
4887,1331,join_no_rate,,1,1,1.0,2023-04-24 13:25:13.734023,0
2216,1331,join_rated,2.0,0,1,2.0,2023-04-24 13:26:24.204307,0
7573,1331,join_rated,1.0,0,1,2.0,2023-04-24 13:27:28.860753,0
8458,1331,join_rated,4.0,1,1,3.0,2023-04-24 13:27:29.024520,0
4210,1331,join_no_rate,,1,1,1.0,2023-04-24 13:28:23.926385,0
9405,1331,join_no_rate,,1,1,1.0,2023-04-24 13:28:55.848460,0
9082,1331,join_no_rate,,1,1,1.0,2023-04-24 13:28:58.131042,0
4290,1331,join_rated,3.0,1,1,3.0,2023-04-24 13:29:08.418605,0
4714,1331,join_rated,3.0,1,1,3.0,2023-04-24 13:29:33.257071,0
1097,1331,join_rated,4.0,1,1,3.0,2023-04-24 13:30:21.022030,0
3632,1331,join_rated,4.0,1,1,3.0,2023-04-24 13:30:28.040907,0
3882,1331,join_rated,4.0,1,1,3.0,2023-04-24 13:30:50.443555,0
9528,1331,join_rated,3.0,1,1,3.0,2023-04-24 13:32:17.956498,0
6923,1331,join_rated,3.0,1,1,3.0,2023-04-24 13:32:49.257027,0
9085,1331,join_rated,2.0,0,1,2.0,2023-04-24 13:35:17.400012,0
9820,1331,join_rated,4.0,1,1,3.0,2023-04-24 13:37:32.373258,0
3756,1331,join_rated,1.0,0,1,2.0,2023-04-24 13:38:14.624813,0
3873,1331,join_rated,3.0,1,1,3.0,2023-04-24 13:38:24.785560,0
6663,1331,join_no_rate,,1,1,1.0,2023-04-24 13:38:34.880723,0
6845,1331,join_rated,2.0,0,1,2.0,2023-04-24 13:39:06.912656,0
7934,1331,join_no_rate,,1,1,1.0,2023-04-24 13:39:58.789277,0
1443,1331,join_rated,2.0,0,1,2.0,2023-04-24 13:41:20.095370,0
5965,1331,join_rated,2.0,0,1,2.0,2023-04-24 13:42:25.503693,0
3955,1331,join_rated,4.0,1,1,3.0,2023-04-24 13:42:47.955272,0
3200,1331,join_rated,4.0,1,1,3.0,2023-04-24 13:43:04.658014,0
2266,1331,join_rated,3.0,1,1,3.0,2023-04-24 13:43:06.606122,0
6806,1331,join_no_rate,,1,1,1.0,2023-04-24 13:43:15.639537,0
9045,1331,join_rated,2.0,0,1,2.0,2023-04-24 13:43:58.604403,0
6226,1331,join_no_rate,,1,1,1.0,2023-04-24 13:44:09.829646,0
3355,1331,join_rated,2.0,0,1,2.0,2023-04-24 13:46:57.811442,0
1730,1331,join_no_rate,,1,1,1.0,2023-04-24 13:47:12.706229,0
7909,1331,leave,,0,-1,-1.5,2023-04-24 13:49:04.578801,0
283,1331,join_rated,3.0,1,1,3.0,2023-04-24 13:49:25.771541,0
108,1331,join_no_rate,,1,1,1.0,2023-04-24 13:50:09.707264,0
9184,1331,join_no_rate,,1,1,1.0,2023-04-24 13:50:49.018386,0
8810,1331,join_no_rate,,1,1,1.0,2023-04-24 13:54:08.484711,0
5672,1331,leave,,0,-1,-1.5,2023-04-24 13:54:43.725941,0
674,1331,join_rated,4.0,1,1,3.0,2023-04-24 13:55:22.653375,0
381,1331,join_rated,2.0,0,1,2.0,2023-04-24 13:55:38.531638,0
9915,1331,join_rated,2.0,0,1,2.0,2023-04-24 13:58:18.367389,0
4314,1331,join_rated,3.0,1,1,3.0,2023-04-24 13:59:16.858864,0
8412,1331,join_no_rate,,1,1,1.0,2023-04-24 13:59:32.740598,0
1213,945,join_rated,1.0,0,1,2.0,2023-04-24 20:32:17.380288,0
113,945,join_rated,3.0,1,1,3.0,2023-04-24 20:35:24.618470,0
4352,1306,join_no_rate,,1,1,1.0,2023-04-24 20:36:15.227839,0
8575,1306,join_no_rate,,1,1,1.0,2023-04-24 20:37:29.152716,0
8389,1306,join_rated,4.0,1,1,3.0,2023-04-24 20:38:19.225956,0
1460,1306,leave,,0,-1,-1.5,2023-04-24 20:39:08.526259,0
1000,1306,join_rated,3.0,1,1,3.0,2023-04-24 20:39:10.005497,0
3350,945,join_rated,1.0,0,1,2.0,2023-04-24 20:39:35.396274,0
5243,1306,join_rated,2.0,0,1,2.0,2023-04-24 20:39:56.076192,0
1043,945,join_rated,3.0,1,1,3.0,2023-04-24 20:40:33.497619,0
162,945,join_rated,2.0,0,1,2.0,2023-04-24 20:40:36.178005,0
6297,945,join_rated,4.0,1,1,3.0,2023-04-24 20:45:32.456732,0
6859,1306,join_rated,2.0,0,1,2.0,2023-04-24 20:45:58.595176,0
4289,945,join_no_rate,,1,1,1.0,2023-04-24 20:46:34.313654,0
5571,945,join_rated,2.0,0,1,2.0,2023-04-24 20:46:41.655339,0
4135,945,join_no_rate,,1,1,1.0,2023-04-24 20:49:00.583857,0
5522,1306,join_rated,2.0,0,1,2.0,2023-04-24 20:49:02.530039,0
3745,1306,join_rated,4.0,1,1,3.0,2023-04-24 20:49:37.328694,0
2845,945,join_rated,2.0,0,1,2.0,2023-04-24 20:50:52.667375,0
7622,1306,join_rated,2.0,0,1,2.0,2023-04-24 20:52:17.277494,0
970,1306,join_rated,2.0,0,1,2.0,2023-04-24 20:52:30.070120,0
1699,1306,join_no_rate,,1,1,1.0,2023-04-24 20:52:54.877739,0
8406,945,join_rated,2.0,0,1,2.0,2023-04-24 20:52:58.350399,0
643,945,join_rated,1.0,0,1,2.0,2023-04-24 20:55:30.111794,0
8183,945,join_rated,2.0,0,1,2.0,2023-04-24 20:55:31.285888,0
8942,945,join_rated,1.0,0,1,2.0,2023-04-24 20:56:21.184597,0
509,1306,join_rated,2.0,0,1,2.0,2023-04-24 20:56:34.412574,0
6492,1306,join_rated,4.0,1,1,3.0,2023-04-24 20:57:09.293595,0
805,945,join_rated,1.0,0,1,2.0,2023-04-24 20:57:58.117238,0
366,945,join_rated,4.0,1,1,3.0,2023-04-24 20:58:26.810996,0
9423,945,join_rated,2.0,0,1,2.0,2023-04-24 21:00:07.100746,0
7790,1306,join_no_rate,,1,1,1.0,2023-04-24 21:00:14.464981,0
7886,1306,join_no_rate,,1,1,1.0,2023-04-24 21:00:34.750538,0
9736,1306,join_rated,2.0,0,1,2.0,2023-04-24 21:02:27.088818,0
8068,1306,join_rated,2.0,0,1,2.0,2023-04-24 21:03:06.741615,0
309,1306,join_rated,2.0,0,1,2.0,2023-04-24 21:03:13.864263,0
7462,1306,join_rated,2.0,0,1,2.0,2023-04-24 21:03:36.321303,0
6495,945,join_rated,2.0,0,1,2.0,2023-04-24 21:03:39.979917,0
9313,945,join_no_rate,,1,1,1.0,2023-04-24 21:03:45.278906,0
250,1306,join_rated,3.0,1,1,3.0,2023-04-24 21:04:29.862390,0
1055,1306,join_rated,4.0,1,1,3.0,2023-04-24 21:05:04.544224,0
8999,945,join_rated,4.0,1,1,3.0,2023-04-24 21:08:41.023899,0
3762,945,join_no_rate,,1,1,1.0,2023-04-24 21:09:02.173331,0
8625,1306,join_rated,2.0,0,1,2.0,2023-04-24 21:09:49.682858,0
5657,1306,join_rated,3.0,1,1,3.0,2023-04-24 21:09:50.990364,0
2724,945,join_rated,2.0,0,1,2.0,2023-04-24 21:10:25.363072,0
268,945,join_rated,2.0,0,1,2.0,2023-04-24 21:11:14.160479,0
9413,945,join_no_rate,,1,1,1.0,2023-04-24 21:12:05.252641,0
4099,1306,leave,,0,-1,-1.5,2023-04-24 21:12:37.248229,0
556,945,join_rated,2.0,0,1,2.0,2023-04-24 21:12:39.707477,0
4314,1306,join_rated,3.0,1,1,3.0,2023-04-24 21:12:43.906400,0
5904,945,join_no_rate,,1,1,1.0,2023-04-24 21:14:06.362335,0
999,945,join_no_rate,,1,1,1.0,2023-04-24 21:15:09.087236,0
9589,1306,join_rated,2.0,0,1,2.0,2023-04-24 21:15:15.055658,0
9450,945,join_rated,0.0,0,1,2.0,2023-04-24 21:15:33.255163,0
7723,945,join_no_rate,,1,1,1.0,2023-04-24 21:18:50.850379,0
9320,1306,join_rated,4.0,1,1,3.0,2023-04-24 21:19:20.294257,0
398,1306,join_rated,2.0,0,1,2.0,2023-04-24 21:21:24.918761,0
459,1306,join_rated,4.0,1,1,3.0,2023-04-24 21:21:28.631681,0
5986,1306,join_rated,2.0,0,1,2.0,2023-04-24 21:23:43.253382,0
4348,1306,join_rated,1.0,0,1,2.0,2023-04-24 21:24:42.696226,0
2415,945,join_rated,2.0,0,1,2.0,2023-04-24 21:25:09.250126,0
5619,1306,join_rated,2.0,0,1,2.0,2023-04-24 21:25:57.976514,0
1846,1306,leave,,0,-1,-1.5,2023-04-24 21:26:09.765228,0
1296,1306,join_no_rate,,1,1,1.0,2023-04-24 21:26:11.953177,0
2858,945,join_rated,3.0,1,1,3.0,2023-04-24 21:26:30.842054,0
5330,1306,join_rated,4.0,1,1,3.0,2023-04-24 21:26:59.515876,0
3006,1306,join_no_rate,,1,1,1.0,2023-04-24 21:27:02.955284,0
2556,1306,join_rated,3.0,1,1,3.0,2023-04-24 21:27:06.457659,0
7035,1306,join_rated,3.0,1,1,3.0,2023-04-24 21:27:23.779384,0
9895,945,join_no_rate,,1,1,1.0,2023-04-24 21:28:39.804028,0
1958,945,join_rated,4.0,1,1,3.0,2023-04-24 21:29:09.528629,0
4577,1306,join_no_rate,,1,1,1.0,2023-04-24 21:29:34.004286,0
7524,945,join_rated,1.0,0,1,2.0,2023-04-24 21:29:34.470167,0
3350,1306,join_rated,2.0,0,1,2.0,2023-04-24 21:29:54.033722,0
1474,945,join_rated,2.0,0,1,2.0,2023-04-24 21:30:02.152848,0
2142,1306,join_rated,3.0,1,1,3.0,2023-04-24 21:31:02.968460,0
4273,1306,leave,,0,-1,-1.5,2023-04-24 21:31:02.983946,0
2781,1306,join_rated,2.0,0,1,2.0,2023-04-24 21:31:31.122311,0
6889,945,join_no_rate,,1,1,1.0,2023-04-24 21:31:42.652914,0
5701,625,join_rated,2.0,0,1,2.0,2023-04-24 21:32:04.813706,0
7189,945,join_rated,4.0,1,1,3.0,2023-04-24 21:32:15.467880,0
5889,1306,join_rated,3.0,1,1,3.0,2023-04-24 21:33:39.453343,0
6844,625,join_rated,3.0,1,1,3.0,2023-04-24 21:33:46.429850,0
443,945,join_rated,3.0,1,1,3.0,2023-04-24 21:34:04.208837,0
4968,1306,join_rated,1.0,0,1,2.0,2023-04-24 21:34:31.982393,0
8085,1306,join_no_rate,,1,1,1.0,2023-04-24 21:34:36.968686,0
881,1306,join_no_rate,,1,1,1.0,2023-04-24 21:35:37.730940,0
9743,945,join_rated,4.0,1,1,3.0,2023-04-24 21:36:53.113869,0
893,945,join_rated,2.0,0,1,2.0,2023-04-24 21:37:03.002874,0
2401,1306,join_rated,4.0,1,1,3.0,2023-04-24 21:37:39.475670,0
524,945,join_rated,2.0,0,1,2.0,2023-04-24 21:37:56.113562,0
245,945,leave,,0,-1,-1.5,2023-04-24 21:38:05.676153,0
3918,945,join_rated,3.0,1,1,3.0,2023-04-24 21:38:10.308202,0
4339,625,join_rated,4.0,1,1,3.0,2023-04-24 21:38:12.469836,0
427,1306,join_no_rate,,1,1,1.0,2023-04-24 21:39:13.346787,0
2902,945,join_rated,2.0,0,1,2.0,2023-04-24 21:40:09.629784,0
3412,945,join_rated,2.0,0,1,2.0,2023-04-24 21:40:29.952617,0
4031,945,join_rated,3.0,1,1,3.0,2023-04-24 21:40:30.901291,0
5283,1306,join_rated,2.0,0,1,2.0,2023-04-24 21:40:34.958231,0
7119,625,join_no_rate,,1,1,1.0,2023-04-24 21:40:37.162612,0
7109,625,join_no_rate,,1,1,1.0,2023-04-24 21:41:21.437221,0
5008,945,join_rated,3.0,1,1,3.0,2023-04-24 21:41:41.688588,0
580,625,join_no_rate,,1,1,1.0,2023-04-24 21:42:02.080828,0
5372,1306,join_no_rate,,1,1,1.0,2023-04-24 21:42:05.373552,0
4543,1306,join_no_rate,,1,1,1.0,2023-04-24 21:43:02.746015,0
2898,625,join_rated,4.0,1,1,3.0,2023-04-24 21:43:04.420287,0
8038,625,join_rated,3.0,1,1,3.0,2023-04-24 21:43:44.274050,0
7336,1306,join_rated,3.0,1,1,3.0,2023-04-24 21:43:46.157021,0
3823,945,join_rated,2.0,0,1,2.0,2023-04-24 21:44:00.236864,0
8810,625,join_no_rate,,1,1,1.0,2023-04-24 21:44:04.683779,0
3734,945,join_rated,1.0,0,1,2.0,2023-04-24 21:44:11.168067,0
8119,945,join_rated,3.0,1,1,3.0,2023-04-24 21:44:48.708102,0
4887,1306,join_rated,4.0,1,1,3.0,2023-04-24 21:45:08.494006,0
6443,945,join_rated,3.0,1,1,3.0,2023-04-24 21:45:48.896667,0
2879,945,join_rated,1.0,0,1,2.0,2023-04-24 21:46:23.186198,0
6945,1306,join_no_rate,,1,1,1.0,2023-04-24 21:46:46.306143,0
9859,625,join_no_rate,,1,1,1.0,2023-04-24 21:47:54.368316,0
9547,1306,join_no_rate,,1,1,1.0,2023-04-24 21:48:27.436849,0
2444,1306,join_rated,3.0,1,1,3.0,2023-04-24 21:48:49.556775,0
8798,625,join_no_rate,,1,1,1.0,2023-04-24 21:49:15.262871,0
4670,1306,join_no_rate,,1,1,1.0,2023-04-24 21:49:31.427657,0
1079,625,join_rated,3.0,1,1,3.0,2023-04-24 21:49:49.937242,0
5754,945,join_rated,2.0,0,1,2.0,2023-04-24 21:50:05.469332,0
341,945,join_rated,0.0,0,1,2.0,2023-04-24 21:50:06.685405,0
5907,625,join_no_rate,,1,1,1.0,2023-04-24 21:50:14.820630,0
3426,1306,join_no_rate,,1,1,1.0,2023-04-24 21:50:20.839029,0
4434,1306,join_rated,4.0,1,1,3.0,2023-04-24 21:50:33.386627,0
5770,945,join_rated,3.0,1,1,3.0,2023-04-24 21:50:39.303146,0
9908,1306,join_rated,2.0,0,1,2.0,2023-04-24 21:51:10.094130,0
6084,625,join_rated,1.0,0,1,2.0,2023-04-24 21:51:44.941108,0
3352,1306,join_rated,3.0,1,1,3.0,2023-04-24 21:51:46.230380,0
8907,625,join_no_rate,,1,1,1.0,2023-04-24 21:52:12.617528,0
5230,625,join_rated,3.0,1,1,3.0,2023-04-24 21:53:22.552390,0
971,625,join_rated,2.0,0,1,2.0,2023-04-24 21:54:33.760603,0
3971,1306,join_no_rate,,1,1,1.0,2023-04-24 21:54:54.430300,0
1943,625,join_rated,3.0,1,1,3.0,2023-04-24 21:55:03.489039,0
3351,625,join_rated,3.0,1,1,3.0,2023-04-24 21:55:10.437273,0
8583,945,join_rated,1.0,0,1,2.0,2023-04-24 21:55:24.082491,0
1295,625,join_rated,1.0,0,1,2.0,2023-04-24 21:57:02.989085,0
4598,625,join_rated,0.0,0,1,2.0,2023-04-24 21:58:24.027151,0
6493,625,join_rated,3.0,1,1,3.0,2023-04-24 21:58:25.564574,0
7347,1306,join_no_rate,,1,1,1.0,2023-04-24 21:58:51.268613,0
1385,625,join_rated,2.0,0,1,2.0,2023-04-24 21:59:28.041997,0
492,625,leave,,0,-1,-1.5,2023-04-24 21:59:31.380515,0
3256,1306,join_rated,2.0,0,1,2.0,2023-04-24 22:00:22.761136,0
897,945,leave,,0,-1,-1.5,2023-04-24 22:00:38.541448,0
2493,1306,join_rated,2.0,0,1,2.0,2023-04-24 22:01:11.224471,0
6155,1306,join_rated,2.0,0,1,2.0,2023-04-24 22:02:34.164942,0
1162,625,join_no_rate,,1,1,1.0,2023-04-24 22:03:07.236502,0
1201,625,join_rated,4.0,1,1,3.0,2023-04-24 22:04:56.695084,0
459,945,join_rated,4.0,1,1,3.0,2023-04-24 22:05:36.107221,0
4733,945,join_no_rate,,1,1,1.0,2023-04-24 22:05:38.235299,0
2458,945,join_no_rate,,1,1,1.0,2023-04-24 22:06:06.781122,0
7084,1306,join_rated,3.0,1,1,3.0,2023-04-24 22:06:57.143173,0
3306,945,join_rated,2.0,0,1,2.0,2023-04-24 22:06:57.329195,0
1014,1306,join_rated,3.0,1,1,3.0,2023-04-24 22:07:23.585857,0
3318,1306,join_no_rate,,1,1,1.0,2023-04-24 22:08:39.857231,0
1997,1306,leave,,0,-1,-1.5,2023-04-24 22:08:47.512748,0
2260,1306,join_no_rate,,1,1,1.0,2023-04-24 22:08:56.021653,0
874,625,join_no_rate,,1,1,1.0,2023-04-24 22:09:05.569315,0
2735,625,join_no_rate,,1,1,1.0,2023-04-24 22:09:57.920536,0
4042,625,join_rated,2.0,0,1,2.0,2023-04-24 22:10:06.280556,0
5736,945,join_rated,4.0,1,1,3.0,2023-04-24 22:10:17.886789,0
7006,1306,join_no_rate,,1,1,1.0,2023-04-24 22:10:24.339225,0
5345,625,join_rated,2.0,0,1,2.0,2023-04-24 22:11:16.034703,0
8440,625,join_rated,4.0,1,1,3.0,2023-04-24 22:11:21.986927,0
7656,945,join_rated,3.0,1,1,3.0,2023-04-24 22:11:50.987224,0
662,945,join_rated,2.0,0,1,2.0,2023-04-24 22:12:00.916359,0
9016,625,join_no_rate,,1,1,1.0,2023-04-24 22:13:05.750282,0
8568,625,join_no_rate,,1,1,1.0,2023-04-24 22:13:10.570552,0
2529,2902,join_rated,3.0,1,1,3.0,2023-04-24 22:14:22.665947,0
4189,625,join_no_rate,,1,1,1.0,2023-04-24 22:15:38.763949,0
6490,625,join_rated,3.0,1,1,3.0,2023-04-24 22:16:00.826495,0
4228,1306,join_no_rate,,1,1,1.0,2023-04-24 22:16:01.339945,0
1426,1306,join_rated,2.0,0,1,2.0,2023-04-24 22:16:06.816669,0
511,1306,join_no_rate,,1,1,1.0,2023-04-24 22:16:36.715384,0
7634,945,join_rated,1.0,0,1,2.0,2023-04-24 22:16:39.517442,0
7810,1306,join_rated,2.0,0,1,2.0,2023-04-24 22:16:48.971048,0
3491,2902,join_no_rate,,1,1,1.0,2023-04-24 22:17:19.715285,0
1425,2902,join_rated,2.0,0,1,2.0,2023-04-24 22:17:48.357347,0
2448,2902,join_rated,4.0,1,1,3.0,2023-04-24 22:18:03.919800,0
4353,1306,leave,,0,-1,-1.5,2023-04-24 22:18:09.203079,0
9344,2902,join_rated,4.0,1,1,3.0,2023-04-24 22:18:31.703858,0
2137,945,join_rated,4.0,1,1,3.0,2023-04-24 22:18:35.665341,0
7917,1306,join_rated,2.0,0,1,2.0,2023-04-24 22:19:01.980070,0
6197,625,join_rated,2.0,0,1,2.0,2023-04-24 22:19:15.226072,0
8846,625,join_rated,4.0,1,1,3.0,2023-04-24 22:20:01.459678,0
4193,625,join_rated,4.0,1,1,3.0,2023-04-24 22:20:01.604643,0
1025,625,join_no_rate,,1,1,1.0,2023-04-24 22:20:52.319100,0
607,1306,join_rated,3.0,1,1,3.0,2023-04-24 22:21:30.503864,0
6265,625,join_no_rate,,1,1,1.0,2023-04-24 22:21:38.671154,0
8665,1306,join_rated,3.0,1,1,3.0,2023-04-24 22:22:04.879121,0
9401,625,join_rated,4.0,1,1,3.0,2023-04-24 22:22:43.873120,0
2388,945,join_rated,3.0,1,1,3.0,2023-04-24 22:22:46.507606,0
5701,1306,join_rated,2.0,0,1,2.0,2023-04-24 22:22:46.766645,0
585,2902,join_no_rate,,1,1,1.0,2023-04-24 22:22:53.530621,0
2042,2902,join_rated,4.0,1,1,3.0,2023-04-24 22:23:11.913351,0
5149,945,join_rated,3.0,1,1,3.0,2023-04-24 22:23:22.933755,0
4416,945,join_rated,4.0,1,1,3.0,2023-04-24 22:23:31.555672,0
8769,625,join_no_rate,,1,1,1.0,2023-04-24 22:24:27.990801,0
7922,1306,join_no_rate,,1,1,1.0,2023-04-24 22:24:44.790955,0
8895,2902,join_rated,2.0,0,1,2.0,2023-04-24 22:24:50.458678,0
2921,625,join_rated,2.0,0,1,2.0,2023-04-24 22:24:54.986106,0
7138,625,join_rated,4.0,1,1,3.0,2023-04-24 22:25:24.885164,0
9247,1306,join_no_rate,,1,1,1.0,2023-04-24 22:25:32.085595,0
9524,945,join_rated,1.0,0,1,2.0,2023-04-24 22:25:33.168413,0
7010,1306,join_rated,3.0,1,1,3.0,2023-04-24 22:25:52.938002,0
3979,1306,join_no_rate,,1,1,1.0,2023-04-24 22:25:56.479188,0
6402,945,join_rated,2.0,0,1,2.0,2023-04-24 22:26:59.315811,0
729,2902,join_rated,2.0,0,1,2.0,2023-04-24 22:27:08.379469,0
6776,945,join_no_rate,,1,1,1.0,2023-04-24 22:27:20.082683,0
5011,625,join_rated,2.0,0,1,2.0,2023-04-24 22:27:20.652152,0
928,2902,join_no_rate,,1,1,1.0,2023-04-24 22:27:28.519137,0
1616,1306,join_no_rate,,1,1,1.0,2023-04-24 22:27:34.070898,0
3572,1306,join_rated,1.0,0,1,2.0,2023-04-24 22:28:28.443745,0
2042,625,join_rated,4.0,1,1,3.0,2023-04-24 22:28:32.769327,0
6625,625,join_no_rate,,1,1,1.0,2023-04-24 22:29:19.407811,0
5972,945,join_no_rate,,1,1,1.0,2023-04-24 22:29:24.297119,0
9614,945,join_rated,2.0,0,1,2.0,2023-04-24 22:29:41.005260,0
3072,1306,join_rated,3.0,1,1,3.0,2023-04-24 22:30:05.219524,0
6691,1306,leave,,0,-1,-1.5,2023-04-24 22:30:24.153114,0
5416,2902,join_rated,2.0,0,1,2.0,2023-04-24 22:30:24.947397,0
2183,625,join_rated,3.0,1,1,3.0,2023-04-24 22:30:34.228558,0
5382,625,join_rated,4.0,1,1,3.0,2023-04-24 22:31:22.981504,0
3738,625,join_no_rate,,1,1,1.0,2023-04-24 22:31:39.295070,0
9455,2902,join_rated,2.0,0,1,2.0,2023-04-24 22:31:48.590433,0
2883,1306,join_rated,1.0,0,1,2.0,2023-04-24 22:32:27.010123,0
5579,625,join_no_rate,,1,1,1.0,2023-04-24 22:32:48.928797,0
8621,625,join_rated,3.0,1,1,3.0,2023-04-24 22:33:12.376879,0
9546,2902,join_no_rate,,1,1,1.0,2023-04-24 22:33:12.916693,0
9846,2902,join_rated,4.0,1,1,3.0,2023-04-24 22:33:33.649974,0
7615,2902,join_rated,3.0,1,1,3.0,2023-04-24 22:33:49.401412,0
2120,625,join_rated,0.0,0,1,2.0,2023-04-24 22:34:16.849089,0
3491,1306,join_rated,2.0,0,1,2.0,2023-04-24 22:35:12.120131,0
3880,2902,join_rated,4.0,1,1,3.0,2023-04-24 22:35:34.112088,0
1915,625,leave,,0,-1,-1.5,2023-04-24 22:36:35.645826,0
5131,2902,join_rated,3.0,1,1,3.0,2023-04-24 22:37:58.465781,0
1860,625,join_no_rate,,1,1,1.0,2023-04-24 22:37:59.206678,0
1538,625,join_rated,2.0,0,1,2.0,2023-04-24 22:38:05.610595,0
8338,625,join_rated,3.0,1,1,3.0,2023-04-24 22:38:18.440289,0
3006,625,join_no_rate,,1,1,1.0,2023-04-24 22:38:54.156215,0
8260,2902,join_no_rate,,1,1,1.0,2023-04-24 22:39:24.399449,0
8755,625,join_no_rate,,1,1,1.0,2023-04-24 22:39:38.938796,0
8601,2902,join_rated,3.0,1,1,3.0,2023-04-24 22:39:50.345661,0
1286,625,leave,,0,-1,-1.5,2023-04-24 22:39:51.442069,0
3008,2902,join_rated,3.0,1,1,3.0,2023-04-24 22:40:21.383848,0
4188,625,join_rated,2.0,0,1,2.0,2023-04-24 22:42:29.256580,0
3770,625,join_no_rate,,1,1,1.0,2023-04-24 22:43:55.851980,0
6772,2902,join_no_rate,,1,1,1.0,2023-04-24 22:44:08.048145,0
509,625,join_rated,2.0,0,1,2.0,2023-04-24 22:44:44.195486,0
2431,625,join_no_rate,,1,1,1.0,2023-04-24 22:44:46.250817,0
799,2902,join_rated,3.0,1,1,3.0,2023-04-24 22:45:48.779042,0
5265,625,join_rated,2.0,0,1,2.0,2023-04-24 22:46:14.490352,0
3879,2902,join_rated,2.0,0,1,2.0,2023-04-24 22:47:12.125910,0
8578,625,join_no_rate,,1,1,1.0,2023-04-24 22:47:14.783750,0
8555,2902,join_rated,2.0,0,1,2.0,2023-04-24 22:47:22.307950,0
8384,2902,join_rated,3.0,1,1,3.0,2023-04-24 22:47:44.589710,0
8549,2902,join_no_rate,,1,1,1.0,2023-04-24 22:48:01.187331,0
8458,625,join_rated,4.0,1,1,3.0,2023-04-24 22:48:03.277518,0
